,_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
86,snscrape.modules.twitter.Tweet,https://twitter.com/akmasdfghjkl/status/1458185935724503044,2021-11-09 21:33:13+00:00,shitsu bisa untuk bayar tagihan indihome ga kak,@Akai_shitsu @linai1211 @xkode06 @kimgogyul @RacunBelanja bisa untuk bayar tagihan indihome ga kak?,1458185935724503044,"{'_type': 'snscrape.modules.twitter.User', 'username': 'akmasdfghjkl', 'id': 538854142, 'displayname': 'roti dan selai', 'description': '𝓳𝓪𝓷𝓰𝓪𝓷 𝓵𝓾𝓹𝓪 𝓫𝓮𝓻𝓼𝔂𝓾𝓴𝓾𝓻', 'rawDescription': '𝓳𝓪𝓷𝓰𝓪𝓷 𝓵𝓾𝓹𝓪 𝓫𝓮𝓻𝓼𝔂𝓾𝓴𝓾𝓻', 'descriptionUrls': None, 'verified': False, 'created': '2012-03-28T08:34:38+00:00', 'followersCount': 585, 'friendsCount': 609, 'statusesCount': 30927, 'favouritesCount': 6234, 'listedCount': 1, 'mediaCount': 996, 'location': '', 'protected': False, 'linkUrl': 'http://instagram.com/by.akma', 'linkTcourl': 'https://t.co/ZmJJ2CnZrk', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1460999823490908161/lvf72p47_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/538854142/1635229646', 'label': None, 'url': 'https://twitter.com/akmasdfghjkl'}",1,0,0,0,1458122616837840904,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4581289621151457e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Akai_shitsu', 'id': 82032251, 'displayname': 'run Miko, run!', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Akai_shitsu'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'Akai_shitsu', 'id': 82032251, 'displayname': 'run Miko, run!', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Akai_shitsu'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'xkode06', 'id': 1305090402626617344, 'displayname': 'promo murah', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/xkode06'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'kimgogyul', 'id': 1221095084625555456, 'displayname': 'ternamjoon namjoon🤯', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/kimgogyul'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'RacunBelanja', 'id': 1168336921237409792, 'displayname': 'Racun Belanja | Info Diskon, Promo, Cashback', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/RacunBelanja'}]",,,,
87,snscrape.modules.twitter.Tweet,https://twitter.com/powerbengg/status/1458184924335259652,2021-11-09 21:29:12+00:00,yg bener laa,@sushitaitea @IndiHome yg bener laa,1458184924335259652,"{'_type': 'snscrape.modules.twitter.User', 'username': 'powerbengg', 'id': 1571252622, 'displayname': '⚡', 'description': 'Sᴇᴘᴀᴋʙᴏʟᴀ, ᴘɪsᴀɴɢ ɢᴏʀᴇɴɢ, •', 'rawDescription': 'Sᴇᴘᴀᴋʙᴏʟᴀ, ᴘɪsᴀɴɢ ɢᴏʀᴇɴɢ, •', 'descriptionUrls': None, 'verified': False, 'created': '2013-07-05T20:18:12+00:00', 'followersCount': 1045, 'friendsCount': 1241, 'statusesCount': 8230, 'favouritesCount': 1170, 'listedCount': 0, 'mediaCount': 366, 'location': 'ｐｉｎｇｇｉｒ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/732226507397947392/j-ahuePm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1571252622/1614237930', 'label': None, 'url': 'https://twitter.com/powerbengg'}",0,0,0,0,1458145308714553349,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4581453087145533e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'sushitaitea', 'id': 1230718729350041602, 'displayname': '.', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/sushitaitea'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'sushitaitea', 'id': 1230718729350041602, 'displayname': '.', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/sushitaitea'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHome', 'id': 1075673058931806208, 'displayname': 'IndiHome', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHome'}]",,,,
88,snscrape.modules.twitter.Tweet,https://twitter.com/tegarprabowo_15/status/1458179690343010304,2021-11-09 21:08:24+00:00,yg anak indihome tolong dong di belakang ge ada apa akhir akhir ini ngrasa aneh gitu kaya ada yg ngawasin gue dikamar,"yg anak indihome tolong dong di belakang ge ada apa 
akhir akhir ini ngrasa aneh gitu kaya ada yg ngawasin gue dikamar https://t.co/a3XCTiihPL",1458179690343010304,"{'_type': 'snscrape.modules.twitter.User', 'username': 'tegarprabowo_15', 'id': 1036431962171310080, 'displayname': '🦅', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2018-09-03T01:53:30+00:00', 'followersCount': 495, 'friendsCount': 562, 'statusesCount': 6115, 'favouritesCount': 1347, 'listedCount': 0, 'mediaCount': 431, 'location': 'Denpasar, Bali', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1460268539676266501/M8ffB3sx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1036431962171310080/1633000595', 'label': None, 'url': 'https://twitter.com/tegarprabowo_15'}",0,0,0,0,1458179690343010304,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDx-sYeVkAAYAyY?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDx-sYeVkAAYAyY?format=jpg&name=large'}]",,,,,,,,,
89,snscrape.modules.twitter.Tweet,https://twitter.com/NurHasan2075/status/1458179659279966211,2021-11-09 21:08:17+00:00,Hayoo Sudah cek tagihan IndiHome kamu belum nih Sobat Jangan sampai kelewatan cek informasi tagihan IndiHome Kamu ya Yuk tonton tutorial bagaimana cara melihat dan cek history tagihan IndiHome Kamu lewat aplikasi myIndiHome di sini,"Hayoo, Sudah cek tagihan IndiHome kamu belum nih, Sobat? Jangan sampai kelewatan cek informasi tagihan IndiHome Kamu, ya.

Yuk tonton tutorial bagaimana cara melihat dan cek history tagihan IndiHome Kamu lewat aplikasi myIndiHome di sini!",1458179659279966211,"{'_type': 'snscrape.modules.twitter.User', 'username': 'NurHasan2075', 'id': 1405053860511555587, 'displayname': 'Nurhasan', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2021-06-16T06:47:05+00:00', 'followersCount': 20, 'friendsCount': 12, 'statusesCount': 449, 'favouritesCount': 52, 'listedCount': 0, 'mediaCount': 237, 'location': 'Jakarta Barat, DKI Jakarta', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459670763372351489/pnno1g2p_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/NurHasan2075'}",1,0,0,0,1458179659279966211,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,
90,snscrape.modules.twitter.Tweet,https://twitter.com/softpiyoo/status/1458172579361873921,2021-11-09 20:40:09+00:00,ngeselin parah anjir sinyal u ngapasi ah,"ngeselin parah anjir, sinyal u ngapasi ah @IndiHome",1458172579361873921,"{'_type': 'snscrape.modules.twitter.User', 'username': 'softpiyoo', 'id': 746144917378916356, 'displayname': 'Nana', 'description': 'apa!', 'rawDescription': 'apa!', 'descriptionUrls': None, 'verified': False, 'created': '2016-06-24T00:56:25+00:00', 'followersCount': 1019, 'friendsCount': 914, 'statusesCount': 132989, 'favouritesCount': 2151, 'listedCount': 0, 'mediaCount': 16043, 'location': 'Kota Surabaya, Jawa Timur', 'protected': False, 'linkUrl': 'http://instagram.com/Baekhyunee_exo', 'linkTcourl': 'https://t.co/5pF6gmqoxk', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1421068424315248648/ZCUU89S1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/746144917378916356/1613617060', 'label': None, 'url': 'https://twitter.com/softpiyoo'}",0,0,0,0,1458172579361873921,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHome', 'id': 1075673058931806208, 'displayname': 'IndiHome', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHome'}]",,,,
91,snscrape.modules.twitter.Tweet,https://twitter.com/softpiyoo/status/1458171993363079168,2021-11-09 20:37:49+00:00,astaga indihome,astaga indihome😡,1458171993363079168,"{'_type': 'snscrape.modules.twitter.User', 'username': 'softpiyoo', 'id': 746144917378916356, 'displayname': 'Nana', 'description': 'apa!', 'rawDescription': 'apa!', 'descriptionUrls': None, 'verified': False, 'created': '2016-06-24T00:56:25+00:00', 'followersCount': 1019, 'friendsCount': 914, 'statusesCount': 132989, 'favouritesCount': 2151, 'listedCount': 0, 'mediaCount': 16043, 'location': 'Kota Surabaya, Jawa Timur', 'protected': False, 'linkUrl': 'http://instagram.com/Baekhyunee_exo', 'linkTcourl': 'https://t.co/5pF6gmqoxk', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1421068424315248648/ZCUU89S1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/746144917378916356/1613617060', 'label': None, 'url': 'https://twitter.com/softpiyoo'}",0,0,0,0,1458171993363079168,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,
92,snscrape.modules.twitter.Tweet,https://twitter.com/AditDisatama/status/1458170345391734788,2021-11-09 20:31:16+00:00,Bisnis halo kak mau pindah alamat indihome gimana ya,"@Smart_Bisnis halo kak, mau pindah alamat indihome gimana ya",1458170345391734788,"{'_type': 'snscrape.modules.twitter.User', 'username': 'AditDisatama', 'id': 152483562, 'displayname': 'Adit Disatama', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2010-06-06T02:37:32+00:00', 'followersCount': 579, 'friendsCount': 313, 'statusesCount': 34349, 'favouritesCount': 108, 'listedCount': 0, 'mediaCount': 588, 'location': 'Across state lines', 'protected': False, 'linkUrl': 'http://www.instagram.com/aditdisatama', 'linkTcourl': 'http://t.co/yCZ4cMYaT6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1168521676964814850/lYq9yCdP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/152483562/1379165773', 'label': None, 'url': 'https://twitter.com/AditDisatama'}",1,0,0,0,1458170345391734788,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Smart_Bisnis', 'id': 408895167, 'displayname': 'Telkom SmartBisnis', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Smart_Bisnis'}]",,,,
93,snscrape.modules.twitter.Tweet,https://twitter.com/Telkomsel/status/1458169661581791236,2021-11-09 20:28:33+00:00,Hai Kak Maaf jadi gak nyaman Untuk informasi atau keluhan seputar dan IndiHome silakan menghubungi rekan Telkom agar dapat dibantu melalui 1 Facebook 2 Twitter 1 3,"@Tradikarizki Hai, Kak. Maaf jadi gak nyaman. Untuk informasi atau keluhan seputar Wifi.id dan IndiHome, silakan menghubungi rekan Telkom agar dapat dibantu melalui:
1. Facebook: facebook.com/IndiHome/,
2. Twitter: twitter.com/IndiHome, (1/3)",1458169661581791236,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Telkomsel', 'id': 255409050, 'displayname': 'Telkomsel', 'description': 'Telkomsel #BukaSemuaPeluang', 'rawDescription': 'Telkomsel #BukaSemuaPeluang', 'descriptionUrls': None, 'verified': True, 'created': '2011-02-21T09:07:24+00:00', 'followersCount': 1597337, 'friendsCount': 12, 'statusesCount': 6015095, 'favouritesCount': 298, 'listedCount': 1065, 'mediaCount': 20203, 'location': 'Indonesia', 'protected': False, 'linkUrl': 'http://www.telkomsel.com', 'linkTcourl': 'https://t.co/xFpqqRW3Ap', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/255409050/1624019617', 'label': None, 'url': 'https://twitter.com/Telkomsel'}",0,0,0,0,1458124038778368006,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"['http://Wifi.id', 'https://www.facebook.com/IndiHome/', 'https://twitter.com/IndiHome']","['https://t.co/4XeEETQBya', 'https://t.co/mAXM250Hn2', 'https://t.co/JP9tMxJT3c']",,,,1.4581316161239327e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tradikarizki', 'id': 1226683652, 'displayname': 'DIKAdalin', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Tradikarizki'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'Tradikarizki', 'id': 1226683652, 'displayname': 'DIKAdalin', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Tradikarizki'}]",,,,
94,snscrape.modules.twitter.Tweet,https://twitter.com/ikiikokk/status/1458167905137278978,2021-11-09 20:21:34+00:00,ngelag gini woi,ngelag gini woi @indihome,1458167905137278978,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ikiikokk', 'id': 1633183122, 'displayname': 'Muhamad rizki', 'description': 'grow up is a trap', 'rawDescription': 'grow up is a trap', 'descriptionUrls': None, 'verified': False, 'created': '2013-07-30T15:42:52+00:00', 'followersCount': 569, 'friendsCount': 334, 'statusesCount': 10151, 'favouritesCount': 1991, 'listedCount': 0, 'mediaCount': 234, 'location': 'Dirumah g ada motor', 'protected': False, 'linkUrl': 'https://twitter.com/Ikioctan', 'linkTcourl': 'https://t.co/eelGfaoofx', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1445959436606971908/f9jK-19y_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1633183122/1612892580', 'label': None, 'url': 'https://twitter.com/ikiikokk'}",3,0,0,0,1458167905137278978,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHome', 'id': 1075673058931806208, 'displayname': 'IndiHome', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHome'}]",,,,
95,snscrape.modules.twitter.Tweet,https://twitter.com/radenmahest/status/1458166543036997633,2021-11-09 20:16:09+00:00,Jiaaah langganan indihome jam segini ga bisa ngapa2in kalo rumah gue bisa selain pake indihome udah ganti dari kapan tau ini,"Jiaaah langganan indihome jam segini ga bisa ngapa2in, kalo rumah gue bisa selain pake indihome udah ganti dari kapan tau ini..",1458166543036997633,"{'_type': 'snscrape.modules.twitter.User', 'username': 'radenmahest', 'id': 76445196, 'displayname': 'mahes', 'description': '60 : 173 • Owner and founder @greatpurified', 'rawDescription': '60 : 173 • Owner and founder @greatpurified', 'descriptionUrls': None, 'verified': False, 'created': '2009-09-22T20:47:16+00:00', 'followersCount': 731, 'friendsCount': 341, 'statusesCount': 63548, 'favouritesCount': 99, 'listedCount': 8, 'mediaCount': 3823, 'location': 'Jakarta Capital Region, Indonesia', 'protected': False, 'linkUrl': 'http://Instagram.com/radenmahest', 'linkTcourl': 'https://t.co/BG4XT6Hjh5', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1309941200946737152/gL_liJnT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/76445196/1601150417', 'label': None, 'url': 'https://twitter.com/radenmahest'}",1,0,0,0,1458166543036997633,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
